year,districtid,enrollment,pctfemale,pctblack,pcthispanic,pcttwomoreraces,pctwhite,pctesl,pcthighlycapable,pctfrpl,pctsection504,pctdisabilities,districtnumber,nces_lea
2023,38300,567,0.4691358024691358,0.003527336860670194,0.03880070546737213,0.047619047619047616,0.890652557319224,0.001763668430335097,0.04585537918871252,0.37389770723104054,0.04056437389770723,0.15520282186948853,100048,5301440
2024,38300,542,0.47601476014760147,0.00922509225092251,0.04059040590405904,0.046125461254612546,0.8856088560885609,0,0.04981549815498155,0.33948339483394835,0.042435424354243544,0.13653136531365315,100048,5301440
2025,38300,536,0.46828358208955223,0.005597014925373134,0.055970149253731345,0.05223880597014925,0.8731343283582089,0,0.054104477611940295,0.33955223880597013,0.04291044776119403,0.13246268656716417,100048,5301440
2015,38301,196,0.47959183673469385,0.00510204081632653,0.10714285714285714,0.05102040816326531,0.8316326530612245,0,0,0.42857142857142855,0.02040816326530612,0.15816326530612246,100194,5306540
2016,38301,198,0.494949494949495,0.010101010101010102,0.09595959595959595,0.05555555555555555,0.8333333333333334,0,0,0.45454545454545453,0.005050505050505051,0.1414141414141414,100194,5306540
2017,38301,203,0.5270935960591133,0,0.06896551724137931,0.03940886699507389,0.8866995073891626,0,0,0.3793103448275862,0,0.13793103448275862,100194,5306540
2018,38301,207,0.4975845410628019,0,0.033816425120772944,0.05314009661835749,0.9130434782608695,0,0.004830917874396135,0.37681159420289856,0.014492753623188406,0.14009661835748793,100194,5306540
2019,38301,200,0.5,0,0.025,0.045,0.925,0,0.005,0.375,0.025,0.105,100194,5306540
2020,38301,199,0.5226130653266332,0,0.01507537688442211,0.06532663316582915,0.9095477386934674,0,0,0.3768844221105528,0.04020100502512563,0.11055276381909548,100194,5306540
2021,38301,178,0.5280898876404494,0,0.028089887640449437,0.07303370786516854,0.8820224719101124,0,0,0.33146067415730335,0.056179775280898875,0.1348314606741573,100194,5306540
2022,38301,172,0.5116279069767442,0,0.09302325581395349,0.040697674418604654,0.8430232558139535,0,0,0.4127906976744186,0.05232558139534884,0.1511627906976744,100194,5306540
2023,38301,172,0.48255813953488375,0.011627906976744186,0.08139534883720931,0.029069767441860465,0.8430232558139535,0,0,0.436046511627907,0.05232558139534884,0.13953488372093023,100194,5306540
2024,38301,179,0.4972067039106145,0,0.0893854748603352,0.05027932960893855,0.8268156424581006,0,0,0.4692737430167598,0.07262569832402235,0.13966480446927373,100194,5306540
2025,38301,192,0.4791666666666667,0,0.078125,0.03125,0.8645833333333334,0,0.005208333333333333,0.421875,0.07291666666666667,0.109375,100194,5306540
2015,38302,119,0.4957983193277311,0,0.01680672268907563,0.008403361344537815,0.957983193277311,0,0,0.6050420168067226,0.03361344537815126,0.16806722689075632,100092,5303000
2016,38302,129,0.4573643410852713,0,0.046511627906976744,0.023255813953488372,0.9147286821705426,0,0,0.5968992248062015,0.03875968992248062,0.1937984496124031,100092,5303000
2017,38302,132,0.4772727272727273,0.007575757575757576,0.045454545454545456,0.015151515151515152,0.9242424242424242,0,0,0.5378787878787878,0.030303030303030304,0.20454545454545456,100092,5303000
2018,38302,127,0.48031496062992124,0.007874015748031496,0.07086614173228346,0.031496062992125984,0.8818897637795275,0,0,0.5354330708661418,0.023622047244094488,0.2047244094488189,100092,5303000
2019,38302,139,0.4748201438848921,0.007194244604316547,0.07194244604316546,0.03597122302158273,0.8705035971223022,0,0,0.5467625899280576,0.02877697841726619,0.18705035971223022,100092,5303000
2020,38302,141,0.48936170212765956,0.0070921985815602835,0.0425531914893617,0.03546099290780142,0.8865248226950354,0,0,0.5319148936170213,0.014184397163120567,0.1347517730496454,100092,5303000
2021,38302,117,0.4700854700854701,0.008547008547008548,0.02564102564102564,0.07692307692307693,0.8632478632478633,0,0,0.5299145299145299,0,0.15384615384615385,100092,5303000
2022,38302,121,0.5041322314049587,0.008264462809917356,0.03305785123966942,0.008264462809917356,0.9338842975206612,0,0,0.6115702479338843,0,0.14049586776859505,100092,5303000
2023,38302,126,0.47619047619047616,0,0.031746031746031744,0.015873015873015872,0.9365079365079365,0,0,0.6111111111111112,0.007936507936507936,0.12698412698412698,100092,5303000
2024,38302,120,0.44166666666666665,0,0.03333333333333333,0.041666666666666664,0.9083333333333333,0,0,0.6583333333333333,0.008333333333333333,0.15833333333333333,100092,5303000
2025,38302,127,0.4645669291338583,0,0.05511811023622047,0.05511811023622047,0.8740157480314961,0,0.007874015748031496,0.6377952755905512,0.03937007874015748,0.18110236220472442,100092,5303000
2015,38304,60,0.45,0,0.016666666666666666,0.016666666666666666,0.9333333333333333,0,0,0.2,0,0.06666666666666667,100255,5308490
2016,38304,68,0.5,0.014705882352941176,0,0,0.9558823529411765,0,0,0.14705882352941177,0,0.04411764705882353,100255,5308490
2017,38304,67,0.5522388059701493,0.014925373134328358,0.05970149253731343,0.014925373134328358,0.8805970149253731,0,0,0,0,0.05970149253731343,100255,5308490
2018,38304,64,0.546875,0,0.015625,0,0.953125,0,0.015625,0,0,0.140625,100255,5308490
2019,38304,70,0.5571428571428572,0,0.014285714285714285,0.014285714285714285,0.9714285714285714,0,0.014285714285714285,0,0,0.15714285714285714,100255,5308490
2020,38304,69,0.5507246376811594,0,0.028985507246376812,0.014492753623188406,0.9565217391304348,0,0.014492753623188406,0,0,0.11594202898550725,100255,5308490
2021,38304,68,0.5441176470588235,0,0.029411764705882353,0.014705882352941176,0.9558823529411765,0,0.014705882352941176,0,0,0.08823529411764706,100255,5308490
2022,38304,54,0.5,0.018518518518518517,0,0.037037037037037035,0.9259259259259259,0,0,0,0,0.14814814814814814,100255,5308490
2023,38304,37,0.2702702702702703,0.05405405405405406,0,0,0.918918918918919,0,0,0,0,0.13513513513513514,100255,5308490
2024,38304,44,0.20454545454545456,0.045454545454545456,0,0,0.8863636363636364,0,0,0,0,0.18181818181818182,100255,5308490
2025,38304,47,0.2978723404255319,0.0425531914893617,0.0425531914893617,0.02127659574468085,0.851063829787234,0,0,0,0,0.10638297872340426,100255,5308490
2015,38306,165,0.4909090909090909,0.012121212121212121,0.012121212121212121,0.03636363636363636,0.9151515151515152,0,0,0.21818181818181817,0.048484848484848485,0.18181818181818182,100050,5301500
2016,38306,160,0.49375,0.01875,0.03125,0.025,0.90625,0,0,0.2375,0.025,0.18125,100050,5301500
2017,38306,165,0.4303030303030303,0,0.030303030303030304,0.030303030303030304,0.9212121212121213,0,0,0.22424242424242424,0.024242424242424242,0.16363636363636364,100050,5301500
2018,38306,167,0.437125748502994,0,0.017964071856287425,0.03592814371257485,0.9341317365269461,0,0,0.25748502994011974,0.011976047904191617,0.16766467065868262,100050,5301500
2019,38306,192,0.4427083333333333,0.026041666666666668,0.010416666666666666,0.03125,0.921875,0.005208333333333333,0,0.28125,0,0.18229166666666666,100050,5301500
2020,38306,189,0.4708994708994709,0,0.042328042328042326,0.021164021164021163,0.9259259259259259,0,0,0.31216931216931215,0,0.15873015873015872,100050,5301500
2021,38306,167,0.49101796407185627,0,0.041916167664670656,0.005988023952095809,0.9461077844311377,0,0,0.30538922155688625,0,0.16766467065868262,100050,5301500
2022,38306,164,0.5304878048780488,0,0.054878048780487805,0.006097560975609756,0.9146341463414634,0,0,0.3170731707317073,0,0.18292682926829268,100050,5301500
2023,38306,151,0.5099337748344371,0,0.052980132450331126,0.006622516556291391,0.9337748344370861,0,0,0.33112582781456956,0,0.2119205298013245,100050,5301500
2024,38306,157,0.554140127388535,0,0.03821656050955414,0.012738853503184714,0.9490445859872612,0,0,0.29936305732484075,0,0.20382165605095542,100050,5301500
2025,38306,169,0.514792899408284,0,0.0650887573964497,0.011834319526627219,0.9171597633136095,0,0,0.2958579881656805,0,0.22485207100591717,100050,5301500
2015,38308,121,0.47107438016528924,0,0.024793388429752067,0.03305785123966942,0.9256198347107438,0,0,0.6611570247933884,0,0.08264462809917356,100078,5302520
2016,38308,118,0.4322033898305085,0,0.025423728813559324,0.03389830508474576,0.940677966101695,0,0,0.6949152542372882,0,0.09322033898305085,100078,5302520
2017,38308,110,0.39090909090909093,0,0.06363636363636363,0.03636363636363636,0.9,0.02727272727272727,0,0.6545454545454545,0,0.09090909090909091,100078,5302520
2018,38308,111,0.40540540540540543,0,0.07207207207207207,0.036036036036036036,0.8738738738738738,0.018018018018018018,0,0.6486486486486487,0,0.08108108108108109,100078,5302520
2019,38308,105,0.42857142857142855,0,0.10476190476190476,0.01904761904761905,0.8666666666666667,0.0380952380952381,0,0.638095238095238,0,0.12380952380952381,100078,5302520
2020,38308,103,0.4368932038834951,0,0.10679611650485436,0.038834951456310676,0.8446601941747572,0.009708737864077669,0,0.6116504854368932,0,0.13592233009708737,100078,5302520
2021,38308,93,0.43010752688172044,0,0.0967741935483871,0.021505376344086023,0.8817204301075269,0.010752688172043012,0,0.6129032258064516,0,0.1827956989247312,100078,5302520
2022,38308,92,0.3695652173913043,0,0.08695652173913043,0.043478260869565216,0.8695652173913043,0.010869565217391304,0,0.6086956521739131,0.010869565217391304,0.20652173913043478,100078,5302520
2023,38308,86,0.3488372093023256,0,0.09302325581395349,0.046511627906976744,0.8604651162790697,0.011627906976744186,0,0.6627906976744186,0.011627906976744186,0.26744186046511625,100078,5302520
2024,38308,93,0.43010752688172044,0.021505376344086023,0.07526881720430108,0.03225806451612903,0.8709677419354839,0,0,0.6666666666666666,0.03225806451612903,0.21505376344086022,100078,5302520
2025,38308,83,0.43373493975903615,0.012048192771084338,0.07228915662650602,0.024096385542168676,0.8795180722891566,0,0,0.6867469879518072,0.03614457831325301,0.21686746987951808,100078,5302520
2015,38320,222,0.509009009009009,0.013513513513513514,0.036036036036036036,0.02252252252252252,0.8963963963963963,0,0,0.6981981981981982,0,0.11711711711711711,100225,5307560
2016,38320,205,0.551219512195122,0.004878048780487805,0.04390243902439024,0.03414634146341464,0.8878048780487805,0,0.00975609756097561,0.7463414634146341,0,0.11219512195121951,100225,5307560
2017,38320,204,0.5245098039215687,0.004901960784313725,0.029411764705882353,0.029411764705882353,0.9166666666666666,0,0.014705882352941176,0.6813725490196079,0,0.11764705882352941,100225,5307560
2018,38320,197,0.5380710659898477,0.005076142131979695,0.03553299492385787,0.02030456852791878,0.9187817258883249,0,0,0.6091370558375635,0,0.16243654822335024,100225,5307560
2019,38320,213,0.5305164319248826,0.014084507042253521,0.028169014084507043,0.018779342723004695,0.92018779342723,0,0,0.6713615023474179,0.004694835680751174,0.17370892018779344,100225,5307560
2020,38320,219,0.5159817351598174,0.0045662100456621,0.0365296803652968,0.0273972602739726,0.9041095890410958,0,0.0182648401826484,0.6757990867579908,0.0045662100456621,0.1780821917808219,100225,5307560
2021,38320,184,0.532608695652174,0,0.03804347826086957,0.043478260869565216,0.907608695652174,0,0.010869565217391304,0.6413043478260869,0.005434782608695652,0.16304347826086957,100225,5307560
2022,38320,180,0.5388888888888889,0,0.027777777777777776,0.03333333333333333,0.9333333333333333,0,0,0.6388888888888888,0.005555555555555556,0.15,100225,5307560
2023,38320,173,0.5260115606936416,0,0.023121387283236993,0.023121387283236993,0.9479768786127167,0,0.028901734104046242,0.6069364161849711,0.005780346820809248,0.1676300578034682,100225,5307560
2024,38320,164,0.5365853658536586,0.024390243902439025,0.06097560975609756,0.024390243902439025,0.8902439024390244,0,0,0.6463414634146342,0,0.21951219512195122,100225,5307560
2025,38320,165,0.5272727272727272,0,0.07272727272727272,0.01818181818181818,0.9030303030303031,0,0.04242424242424243,0.48484848484848486,0.03636363636363636,0.15757575757575756,100225,5307560
2015,38322,161,0.4782608695652174,0.006211180124223602,0.062111801242236024,0.037267080745341616,0.8571428571428571,0,0,0.3105590062111801,0,0.13043478260869565,100249,5308310
2016,38322,176,0.4943181818181818,0,0.045454545454545456,0.03977272727272727,0.8863636363636364,0,0,0.4090909090909091,0,0.09090909090909091,100249,5308310
2017,38322,173,0.5260115606936416,0.005780346820809248,0.05202312138728324,0.028901734104046242,0.9017341040462428,0.011560693641618497,0,0.3988439306358382,0,0.10982658959537572,100249,5308310
2018,38322,157,0.5159235668789809,0.025477707006369428,0.06369426751592357,0.03184713375796178,0.8726114649681529,0.006369426751592357,0,0.37579617834394907,0,0.08280254777070063,100249,5308310
2019,38322,150,0.5,0.02666666666666667,0.04666666666666667,0.02666666666666667,0.8933333333333333,0.006666666666666667,0,0.41333333333333333,0,0.08666666666666667,100249,5308310
2020,38322,155,0.43870967741935485,0.025806451612903226,0.1032258064516129,0.03870967741935484,0.8129032258064516,0.0064516129032258064,0,0.45161290322580644,0,0.0967741935483871,100249,5308310
2021,38322,144,0.4652777777777778,0.020833333333333332,0.1111111111111111,0.041666666666666664,0.8055555555555556,0.006944444444444444,0,0.4583333333333333,0,0.125,100249,5308310
2022,38322,138,0.5072463768115942,0,0.11594202898550725,0.050724637681159424,0.8043478260869565,0,0,0.5579710144927537,0,0.13043478260869565,100249,5308310
2023,38322,148,0.5337837837837838,0.033783783783783786,0.08783783783783784,0.02027027027027027,0.8581081081081081,0,0,0.46621621621621623,0,0.14189189189189189,100249,5308310
2024,38322,141,0.49645390070921985,0.014184397163120567,0.0851063829787234,0.05673758865248227,0.8297872340425532,0,0,0.49645390070921985,0,0.1702127659574468,100249,5308310
2025,38322,145,0.47586206896551725,0.006896551724137931,0.05517241379310345,0.034482758620689655,0.8896551724137931,0,0,0.45517241379310347,0,0.1793103448275862,100249,5308310
2015,38324,134,0.4701492537313433,0,0.03731343283582089,0,0.9552238805970149,0,0,0.3283582089552239,0,0.1044776119402985,100176,5305970
2016,38324,119,0.4789915966386555,0,0.05042016806722689,0,0.9495798319327731,0,0.01680672268907563,0.36134453781512604,0,0.08403361344537816,100176,5305970
2017,38324,128,0.5078125,0,0.0703125,0.0078125,0.921875,0,0.03125,0.390625,0,0.1171875,100176,5305970
2018,38324,133,0.518796992481203,0,0.06766917293233082,0.022556390977443608,0.9097744360902256,0,0.022556390977443608,0.39849624060150374,0,0.15037593984962405,100176,5305970
2019,38324,142,0.49295774647887325,0,0.056338028169014086,0.035211267605633804,0.9084507042253521,0,0.02112676056338028,0.4225352112676056,0,0.11971830985915492,100176,5305970
2020,38324,144,0.5416666666666666,0,0.034722222222222224,0.027777777777777776,0.9375,0,0.020833333333333332,0.4097222222222222,0,0.08333333333333333,100176,5305970
2021,38324,153,0.49019607843137253,0,0.0392156862745098,0.0457516339869281,0.9150326797385621,0,0.0196078431372549,0.3464052287581699,0,0.13071895424836602,100176,5305970
2022,38324,162,0.4444444444444444,0,0.06172839506172839,0.030864197530864196,0.8950617283950617,0,0.030864197530864196,0.4382716049382716,0.012345679012345678,0.15432098765432098,100176,5305970
2023,38324,154,0.4025974025974026,0,0.025974025974025976,0.025974025974025976,0.9415584415584416,0,0,0.42207792207792205,0.012987012987012988,0.14935064935064934,100176,5305970
2024,38324,167,0.41317365269461076,0,0.023952095808383235,0.023952095808383235,0.9461077844311377,0,0,0.32934131736526945,0.005988023952095809,0.16167664670658682,100176,5305970
2025,38324,157,0.45222929936305734,0,0.03821656050955414,0.006369426751592357,0.9490445859872612,0,0.01910828025477707,0.36942675159235666,0.012738853503184714,0.16560509554140126,100176,5305970
2015,39002,645,0.5054263565891473,0,0.7689922480620155,0.015503875968992248,0.1875968992248062,0.27906976744186046,0,0.9209302325581395,0.006201550387596899,0.13953488372093023,100274,5309150
2016,39002,666,0.46996996996997,0.0015015015015015015,0.7687687687687688,0.018018018018018018,0.18618618618618618,0.27627627627627627,0,0.9039039039039038,0.006006006006006006,0.12912912912912913,100274,5309150
2017,39002,663,0.4856711915535445,0.0015082956259426848,0.7873303167420814,0.0196078431372549,0.16591251885369532,0.32277526395173456,0,0.9336349924585219,0.0030165912518853697,0.12669683257918551,100274,5309150
2018,39002,616,0.4805194805194805,0.0016233766233766235,0.8003246753246753,0.012987012987012988,0.16396103896103897,0.3198051948051948,0.0016233766233766235,0.9366883116883117,0.006493506493506494,0.137987012987013,100274,5309150
2019,39002,651,0.4823348694316436,0.004608294930875576,0.7788018433179723,0.021505376344086023,0.17972350230414746,0.30414746543778803,0.01228878648233487,0.9416282642089093,0.01228878648233487,0.13978494623655913,100274,5309150
2020,39002,663,0.46907993966817496,0.0015082956259426848,0.8114630467571644,0.030165912518853696,0.1493212669683258,0.28205128205128205,0.010558069381598794,0.9457013574660633,0.030165912518853696,0.14027149321266968,100274,5309150
2021,39002,568,0.45774647887323944,0.0017605633802816902,0.8204225352112676,0.01584507042253521,0.15140845070422534,0.26936619718309857,0.008802816901408451,0.9348591549295775,0.02992957746478873,0.1443661971830986,100274,5309150
2022,39002,589,0.48047538200339557,0.003395585738539898,0.8505942275042445,0.01867572156196944,0.12054329371816638,0.2869269949066214,0.006791171477079796,0.9320882852292021,0.01867572156196944,0.14091680814940577,100274,5309150
2023,39002,578,0.46366782006920415,0.0017301038062283738,0.8529411764705882,0.012110726643598616,0.1245674740484429,0.26124567474048443,0.0017301038062283738,0.9342560553633218,0.01903114186851211,0.14359861591695502,100274,5309150
2024,39002,572,0.46503496503496505,0.008741258741258742,0.833916083916084,0.012237762237762238,0.13111888111888112,0.2465034965034965,0.0017482517482517483,0.9283216783216783,0.026223776223776224,0.1590909090909091,100274,5309150
2025,39002,559,0.47584973166368516,0.0017889087656529517,0.8300536672629696,0.01967799642218247,0.13595706618962433,0.18246869409660108,0.0035778175313059034,0.9266547406082289,0.008944543828264758,0.17173524150268335,100274,5309150
2015,39003,1332,0.487987987987988,0.0022522522522522522,0.19594594594594594,0.024774774774774775,0.7695195195195195,0.06306306306306306,0,0.46621621621621623,0.010510510510510511,0.10585585585585586,100160,5305460
2016,39003,1346,0.49257057949479943,0.004457652303120356,0.21173848439821694,0.0274888558692422,0.7481426448736999,0.07578008915304606,0,0.48439821693907875,0.02526002971768202,0.11589895988112928,100160,5305460
2017,39003,1354,0.48670605612998524,0.0051698670605613,0.21861152141802068,0.03175775480059084,0.7363367799113737,0.06646971935007386,0,0.5044313146233382,0.026587887740029542,0.11004431314623338,100160,5305460
2018,39003,1330,0.47969924812030074,0.005263157894736842,0.21654135338345865,0.032330827067669175,0.7368421052631579,0.06992481203007518,0.06541353383458647,0.5210526315789473,0.03609022556390978,0.13007518796992482,100160,5305460
2019,39003,1287,0.4794094794094794,0.006216006216006216,0.2222222222222222,0.027972027972027972,0.7334887334887334,0.06993006993006994,0.07303807303807304,0.5167055167055167,0.04428904428904429,0.14607614607614608,100160,5305460
2020,39003,1304,0.47776073619631904,0.006901840490797546,0.23236196319018404,0.023006134969325152,0.7239263803680982,0.0736196319018405,0.07131901840490798,0.5207055214723927,0.049079754601226995,0.15414110429447853,100160,5305460
2021,39003,1230,0.4894308943089431,0.0065040650406504065,0.26097560975609757,0.022764227642276424,0.7016260162601626,0.06585365853658537,0.06910569105691057,0.5219512195121951,0.052845528455284556,0.14878048780487804,100160,5305460
2022,39003,1248,0.4951923076923077,0.005608974358974359,0.265224358974359,0.02403846153846154,0.6963141025641025,0.06330128205128205,0.06891025641025642,0.5504807692307693,0.05128205128205128,0.15144230769230768,100160,5305460
2023,39003,1314,0.4916286149162861,0.0060882800608828,0.2648401826484018,0.0319634703196347,0.6864535768645358,0.0639269406392694,0.05859969558599695,0.573820395738204,0.05555555555555555,0.1613394216133942,100160,5305460
2024,39003,1317,0.48367501898253606,0.004555808656036446,0.255125284738041,0.031131359149582385,0.6985573272589218,0.0554290053151101,0.05466970387243736,0.548215641609719,0.05922551252847381,0.16476841305998483,100160,5305460
2025,39003,1331,0.4898572501878287,0.004507888805409466,0.2531930879038317,0.02779864763335838,0.7009767092411721,0.06461307287753569,0.049586776859504134,0.5341848234410218,0.07963936889556725,0.14725770097670923,100160,5305460
2015,39007,16158,0.4966580022279985,0.008726327515781656,0.7647604901596732,0.025807649461567026,0.18603787597474936,0.34094566159178114,0.032677311548458966,0.8869290753806164,0.015719767297932914,0.14085901720509963,100303,5310110
2016,39007,16358,0.4951705587480132,0.008375106981293557,0.7723438073114073,0.025003056608387333,0.18101234869788482,0.3461303337816359,0.028670986673187432,0.87522924562905,0.022129844724293923,0.14353832986917717,100303,5310110
2017,39007,16402,0.4936593098402634,0.008352639921960737,0.7816729667113766,0.02414339714668943,0.17247896597975856,0.33843433727594197,0.03091086452871601,0.8104499451286429,0.02975246921107182,0.14473844653091086,100303,5310110
2018,39007,16510,0.4949121744397335,0.0072077528770442155,0.7885523924894003,0.023622047244094488,0.16753482737734707,0.32549969715324045,0.04112658994548758,0.7969109630526954,0.033010296789824346,0.14881889763779527,100303,5310110
2019,39007,16422,0.49470222871757397,0.0054195591279990254,0.794665692363902,0.02307879673608574,0.1627085616855438,0.3114115211301912,0.03172573377176958,0.819814882474729,0.03343076360979174,0.1557666544878821,100303,5310110
2020,39007,16436,0.4948892674616695,0.005536626916524702,0.7950839620345583,0.023971769286931125,0.16123144317352153,0.30147237770747143,0.02816987101484546,0.8335361401800925,0.030360184959844244,0.15642492090532975,100303,5310110
2021,39007,15874,0.49338541010457354,0.00522867582209903,0.8006173617235731,0.024631472848683382,0.1558523371550964,0.29942043593297213,0.0221116290789971,0.7950737054302633,0.028852211162907898,0.14407206753181304,100303,5310110
2022,39007,16044,0.4900897531787584,0.006856145599601097,0.8044751932186487,0.02262528047868362,0.1518324607329843,0.3031662926950885,0.026489653453004237,0.8418100224382947,0.02973074046372476,0.14684617302418349,100303,5310110
2023,39007,15433,0.4919976673362276,0.008553100498930863,0.8091103479556794,0.020346011792911293,0.150392017106201,0.31244735307458044,0.02527052420138664,0.8380742564634225,0.03427719821162444,0.15304866195814165,100303,5310110
2024,39007,15540,0.48642213642213644,0.009202059202059201,0.8135135135135135,0.02097812097812098,0.1436936936936937,0.32644787644787643,0.023166023166023165,0.8749034749034749,0.035392535392535396,0.16003861003861003,100303,5310110
2025,39007,15621,0.48697266500224057,0.009474425452915946,0.8214582933230907,0.01971704756417643,0.13571474297420139,0.341911529351514,0.022469752256577685,0.8683182894821074,0.0375776198706869,0.16228154407528328,100303,5310110
2015,39090,3104,0.47744845360824745,0.009342783505154639,0.4487757731958763,0.019329896907216496,0.5012886597938144,0.12693298969072164,0,0.6153350515463918,0.011920103092783504,0.13015463917525774,100071,5305370
2016,39090,3145,0.4782193958664547,0.009220985691573928,0.46772655007949127,0.02066772655007949,0.4845786963434022,0.13640699523052463,0,0.6136724960254372,0.014944356120826709,0.1275039745627981,100071,5305370
2017,39090,3234,0.47959183673469385,0.008967223252937539,0.4749536178107607,0.022263450834879406,0.47557204700061845,0.13079777365491652,3.0921459492888067e-4,0.5998763141620285,0.017934446505875078,0.12554112554112554,100071,5305370
2018,39090,3268,0.4807221542227662,0.00795593635250918,0.4847001223990208,0.025703794369645042,0.46572827417380663,0.1303549571603427,0.07864137086903304,0.597001223990208,0.02386780905752754,0.13953488372093023,100071,5305370
2019,39090,3257,0.4789683758059564,0.00644765121277249,0.5016886705557261,0.027939821922014125,0.4485723058028861,0.12158428001228123,0.06509057414798895,0.6030089038992938,0.02671169788148603,0.13724286152901444,100071,5305370
2020,39090,3310,0.4797583081570997,0.006646525679758308,0.5105740181268882,0.03202416918429003,0.4362537764350453,0.11540785498489425,0.061933534743202415,0.6042296072507553,0.025981873111782478,0.14350453172205438,100071,5305370
2021,39090,3178,0.4814348646947766,0.005978602894902455,0.5289490245437382,0.03366897419760856,0.4156702328508496,0.11736941472624292,0.07520453115166771,0.6022655758338578,0.02328508495909377,0.13624921334172435,100071,5305370
2022,39090,3278,0.47864551555826723,0.009762050030506406,0.5347773032336791,0.03355704697986577,0.4084807809640024,0.11714460036607688,0.06497864551555826,0.6317876754118364,0.023184868822452714,0.13392312385600977,100071,5305370
2023,39090,3332,0.4852941176470588,0.01050420168067227,0.551920768307323,0.03091236494597839,0.39285714285714285,0.1368547418967587,0.06392557022809124,0.686374549819928,0.028811524609843937,0.14135654261704683,100071,5305370
2024,39090,3424,0.48598130841121495,0.01139018691588785,0.5677570093457944,0.030373831775700934,0.37207943925233644,0.1466121495327103,0.07184579439252337,0.6980140186915887,0.038551401869158876,0.14223130841121495,100071,5305370
2025,39090,3408,0.4841549295774648,0.011150234741784037,0.5845070422535211,0.029342723004694836,0.3591549295774648,0.14994131455399062,0.07071596244131455,0.6566901408450704,0.03667840375586855,0.15023474178403756,100071,5305370
2015,39119,3614,0.484781405644715,0.004980630879911455,0.27697841726618705,0.02462645268400664,0.6823464305478694,0.06557830658550083,0.016048699501936912,0.5293303818483674,0.011068068622025456,0.1444382955174322,100231,5307770
2016,39119,3698,0.48702001081665763,0.005137912385073012,0.27230935640886966,0.024337479718766902,0.6868577609518659,0.07328285559762034,0.03434288804759329,0.5254191454840454,0.010546241211465657,0.14575446187128177,100231,5307770
2017,39119,3808,0.4845063025210084,0.004989495798319327,0.2870273109243697,0.02468487394957983,0.6701680672268907,0.08823529411764706,0.04411764705882353,0.5199579831932774,0.012605042016806723,0.13918067226890757,100231,5307770
2018,39119,3850,0.4828571428571429,0.005194805194805195,0.29428571428571426,0.026233766233766234,0.6623376623376623,0.09064935064935065,0.05480519480519481,0.5116883116883116,0.015324675324675324,0.14025974025974025,100231,5307770
2019,39119,3850,0.48935064935064937,0.004415584415584416,0.30233766233766235,0.026753246753246755,0.6553246753246753,0.08857142857142856,0.07428571428571429,0.5361038961038961,0.0187012987012987,0.14077922077922078,100231,5307770
2020,39119,3913,0.49143879376437516,0.004088934321492461,0.31714796831075903,0.028622540250447227,0.6404293381037567,0.08740097112190136,0.07283414260158447,0.534372604140046,0.020444671607462304,0.148479427549195,100231,5307770
2021,39119,3705,0.48771929824561405,0.004048582995951417,0.3398110661268556,0.0340080971659919,0.6148448043184885,0.09500674763832659,0.06909581646423751,0.5449392712550607,0.024021592442645075,0.13711201079622132,100231,5307770
2022,39119,3768,0.48328025477707004,0.003980891719745223,0.3657112526539278,0.03184713375796178,0.5907643312101911,0.10774946921443737,0.06183651804670913,0.5995222929936306,0.02945859872611465,0.13481953290870488,100231,5307770
2023,39119,3857,0.4819808141042261,0.005185377236193933,0.3684210526315789,0.025149079595540576,0.5926886180969666,0.11330049261083744,0.06040964480165932,0.6523204563131968,0.03577910292973814,0.13715322789732953,100231,5307770
2024,39119,3813,0.4767899291896145,0.004982953055337005,0.38001573564122737,0.028061893522161027,0.5782848151062155,0.11932861264096511,0.06635195384211906,0.6289011277209546,0.041699449252557044,0.14266981379491214,100231,5307770
2025,39119,3810,0.47874015748031495,0.004199475065616798,0.3905511811023622,0.028871391076115485,0.5669291338582677,0.1236220472440945,0.07480314960629922,0.5763779527559055,0.05196850393700787,0.14146981627296587,100231,5307770
2015,39120,982,0.5,0,0.9714867617107943,0,0.028513238289205704,0.4063136456211813,0,0.9643584521384929,0.008146639511201629,0.11303462321792261,100137,5304650
2016,39120,997,0.49849548645937813,0,0.9729187562688064,0,0.024072216649949848,0.47843530591775324,0,0.9518555667001003,0.00802407221664995,0.1123370110330993,100137,5304650
2017,39120,946,0.5063424947145877,0,0.9756871035940803,0,0.0200845665961945,0.4492600422832981,0,0.9460887949260042,0.010570824524312896,0.11839323467230443,100137,5304650
2018,39120,918,0.5032679738562091,0,0.9782135076252724,0,0.018518518518518517,0.4422657952069717,0,0.9335511982570807,0.010893246187363835,0.12418300653594772,100137,5304650
2019,39120,842,0.48812351543942994,0,0.9774346793349169,0,0.020190023752969122,0.44061757719714967,0,0.9548693586698337,0.009501187648456057,0.12707838479809977,100137,5304650
2020,39120,869,0.48216340621403914,0,0.9723820483314154,0,0.02531645569620253,0.4706559263521289,0,0.9378596087456847,0.006904487917146145,0.11967779056386652,100137,5304650
2021,39120,839,0.4898688915375447,0,0.9702026221692491,0,0.02264600715137068,0.433849821215733,0,0.930870083432658,0.007151370679380214,0.12038140643623362,100137,5304650
