year,districtid,districtnumber,nces_lea,name,county,expectedtotest_n,metMATH_n,metMATH_pct,metMATH_Level1_pct,metMATH_Level2_pct,metMATH_Level3_pct,metMATH_Level4_pct,testedonly_metMATH_pct,noscore_MATH_pct,metELA_n,metELA_pct,metELA_Level1_pct,metELA_Level2_pct,metELA_Level3_pct,metELA_Level4_pct,testedonly_metELA_pct,noscore_ELA_pct,meantotalsalary,meancertbasesalary,meanexperience,enrollment,totalrev,tfedrev,tstaterev,c01,c05,c07,c08,c10,tlocalrev,t06,totalexp,tinstruction,tsupport,tcapex,pctfemale,pctblack,pcthispanic,pcttwomoreraces,pctwhite,pctesl,pcthighlycapable,pctfrpl,pctsection504,pctdisabilities,tsalaries,tsalariesinstruction,meantotalsalary_cpi_adjusted,meancertbasesalary_cpi_adjusted,totalrev_cpi_adjusted,tfedrev_cpi_adjusted,tstaterev_cpi_adjusted,c01_cpi_adjusted,c05_cpi_adjusted,c07_cpi_adjusted,c08_cpi_adjusted,c10_cpi_adjusted,tlocalrev_cpi_adjusted,t06_cpi_adjusted,totalexp_cpi_adjusted,tinstruction_cpi_adjusted,tsupport_cpi_adjusted,tcapex_cpi_adjusted,tsalaries_cpi_adjusted,tsalariesinstruction_cpi_adjusted
2022,37505,100147,5305010,Meridian School District,Whatcom,104,22,0.21,0.3714285714285,0.295238095238,0.1238095238095,0.0857142857142,0.2391304347826,0.1238095238095,45,0.429,0.2190476190476,0.3238095238095,0.295238095238,0.1333333333333,0.4411764705882,0.0285714285714,,,,1775,31289000,4217000,20043000,15150000,2445000,293000,51000,21000,7029000,6089000,30842000,15157000,11639000,1598000,0.48314606741573035,0.010112359550561797,0.20674157303370785,0.06797752808988763,0.6477528089887641,0.12078651685393259,0.039887640449438204,0.3814606741573034,0.04101123595505618,0.12247191011235956,16820000,10136000,,,25341347.648039296,3415400.397321158,16233073.313613461,12270172.164907645,1980235.7058217288,237304.31975695974,41305.53006008514,17008.159436505648,5692873.937104676,4931556.324232519,24979316.825747963,12275841.551386481,9426569.889594724,1294239.9418826678,13622725.796286905,8209271.6213533925
2023,37505,100147,5305010,Meridian School District,Whatcom,127,30,0.23600000143051147,0.4251968503937,0.2992125984251,0.1338582677165,0.1023622047244,0.2459016393442,0.0393700787401,67,0.527999997138977,0.2283464566929,0.2362204724409,0.4015748031496,0.1259842519685,0.531746031746,0.007874015748,85147.12676056338,77210.76760563381,10.630281679122382,1816,31890000,2619000,21947000,16832000,2587000,364000,56000,10000,7324000,6396000,31298000,15741000,12746000,968000,0.48489840746842394,0.009884678747940691,0.20593080724876442,0.07248764415156507,0.6397583745194948,0.13289401427786932,0.049972542559033495,0.4074684239428885,0.053816584294343765,0.12630422844590883,18048000,10461000,66228.48495001806,60055.486954111126,24804435.163093243,2037090.4889351267,17070647.17856404,13092137.11712717,2012200.4944158737,283123.68765650486,43557.49040869305,7778.123287266616,5696697.495594069,4974887.654535728,24343970.264487058,12243543.866486382,9913995.941950029,752922.3342074086,14037956.908858791,8136694.770809608
2024,37505,100147,5305010,Meridian School District,Whatcom,127,38,0.29899999499320984,0.488188976,0.173228346,0.133858268,0.165354331,0.31147541,0.039370079,63,0.4959999918937683,0.212598425,0.251968504,0.37007874,0.125984252,0.516393443,0.039370079,94327.81818181818,84739.59440559441,10.760839151439967,1870,31702478,1804390,24086444,18127717.04,3312103.62,406980.15,60011.59,90772.74,4994067,6687401.61,32104154,15802840,14016606,1494406,0.48951781970649894,0.009433962264150943,0.22117400419287211,0.06918238993710692,0.6315513626834381,0.13574423480083858,0.04559748427672956,0.31236897274633124,0.06027253668763103,0.13784067085953877,19874742,11519480,71265.50410008577,64021.51591072763,23951503.59077595,1363232.664782867,18197522.286902115,13695651.165695326,2502323.690515676,307477.116586897,45339.28904148042,68579.610970933325,3773061.956957298,5052391.2886202745,24254973.374946408,11939185.9211907,10589670.27560091,1129037.0006747462,15015544.033458382,8703069.412551025
2025,37505,100147,5305010,Meridian School District,Whatcom,125,46,0.36800000071525574,0.376,0.208,0.184,0.184,0.38655462185,0.048,64,0.5120000243186951,0.248,0.2,0.304,0.208,0.53333333333,0.04,99616.78169014085,90530.77464788733,11.588732394366192,1898,35635373,1475811,26977420,19264093.31,3817353.29,506505.47,63022.56,192330.84,5800587,7709806.42,34470970,17318625,14695029,2097727,0.487006237006237,0.009355509355509356,0.23076923076923078,0.07016632016632017,0.6174636174636174,0.15852390852390852,0.04781704781704782,0.44854469854469853,0.06912681912681913,0.14708939708939708,21080858,12562595,73329.6421821906,66641.27468056053,26231816.635545045,1086370.0947011376,19858547.14471729,14180633.477807287,2810020.0196129447,372847.4685515586,46392.000381829464,141578.0698644673,4269912.7791513875,5675322.335057023,25374679.375163946,12748540.484752785,10817265.927931128,1544173.257718728,15517985.50210104,9247544.24505715
2015,37506,100166,5305670,Nooksack Valley School District,Whatcom,117,57,0.559,0.2058823529411,0.235294117647,0.2450980392156,0.313725490196,0.5588235294117,0,62,0.608,0.1176470588235,0.2745098039215,0.392156862745,0.2156862745098,0.6078431372549,0,,,,1626,19280000,1509000,12655000,8595000,1700000,222000,5000,18000,5116000,4144000,18609000,9882000,6667000,734000,0.49165673420738976,0.003575685339690107,0.3200238379022646,0.05184743742550656,0.5727056019070322,0.13528009535160906,0,0.6072705601907032,0.05184743742550656,0.21454112038140644,11069000,6817000,,,19280000,1509000,12655000,8595000,1700000,222000,5000,18000,5116000,4144000,18609000,9882000,6667000,734000,11069000,6817000
2016,37506,100166,5305670,Nooksack Valley School District,Whatcom,123,65,0.607,0.1308411214953,0.2523364485981,0.233644859813,0.3738317757009,0.6132075471698,0.0093457943925,75,0.694,0.1018518518518,0.2037037037037,0.4814814814814,0.2129629629629,0.6944444444444,0,,,,1620,21972000,1596000,14301000,9834000,1927000,238000,16000,18000,6075000,4894000,26303000,10722000,7272000,5471000,0.48747016706443913,0.0029832935560859188,0.33353221957040574,0.05548926014319809,0.5620525059665871,0.14021479713603818,0,0.584128878281623,0.05250596658711217,0.19272076372315036,11893000,7333000,,,21697020.522800703,1576026.0674672273,14122023.051910287,9710927.536010472,1902883.6040158817,235021.4311135339,15799.760074859423,17774.730084216848,5998971.403423186,4832751.612897626,25973818.07806421,10587814.22016517,7180990.954023607,5402530.460597243,11744159.160643945,7241227.539309009
2017,37506,100166,5305670,Nooksack Valley School District,Whatcom,133,58,0.5,0.2241379310344,0.2586206896551,0.25,0.25,0.5087719298245,0.0172413793103,67,0.573,0.1111111111111,0.2991452991452,0.4273504273504,0.1452991452991,0.5826086956521,0.017094017094,,,,1732,31981000,1621000,23603000,10889000,2067000,262000,17000,19000,6757000,5567000,53895000,11790000,7844000,31419000,0.4811480022509848,0.004501969611705121,0.33708497467642096,0.051209904333145755,0.5571187394485088,0.148564997186269,0,0.5936972425436128,0.05458638154192459,0.19302194710185705,12984000,7992000,,,30921679.361417424,1567306.9086287995,22821187.516573448,10528318.89454596,1998533.8557283955,253321.6595069374,16436.901571060826,18370.654697067977,6533184.936215175,5382601.826240918,52109812.36307783,11399474.677812181,7584179.760200066,30378294.733009413,12553925.294038454,7727277.491524595
2019,37506,100166,5305670,Nooksack Valley School District,Whatcom,145,66,0.595,0.1441441441441,0.2522522522522,0.1801801801801,0.4144144144144,0.6,0.009009009009,77,0.7,0.0818181818181,0.2090909090909,0.3636363636363,0.3363636363636,0.7064220183486,0.0090909090909,,,,1899,29662000,1678000,22179000,14922000,3231000,377000,49000,23000,5805000,4613000,27277000,14553000,9147000,515000,0.48348190875721025,0.0036706869428421605,0.3429470372312533,0.046670162558993186,0.5595175668589407,0.1384373361300472,0.009963293130571578,0.5757734661772418,0.051389617199790245,0.20083901415836392,15602000,9893000,,,27498043.699930016,1555583.4848790562,20560957.15800512,13833383.052065125,2995286.197642569,349496.40870047925,45425.262669293064,21322.06206926001,5381503.057045842,4276464.014152018,25287038.567965448,13491303.012780039,8479691.380327012,477428.7811160394,14463774.452373683,9171267.828312578
2021,37506,100166,5305670,Nooksack Valley School District,Whatcom,158,52,0.344,0.3112582781456,0.3046357615894,0.251655629139,0.092715231788,0.3586206896551,0.0397350993377,79,0.523,0.1986754966887,0.2317880794701,0.3841059602649,0.1390728476821,0.5486111111111,0.046357615894,,,,1914,33596000,2890000,23618000,16244000,3134000,407000,23000,23000,7088000,6028000,50819000,16718000,10055000,20005000,0.4747789911596464,0.003640145605824233,0.35673426937077485,0.052002080083203325,0.5377015080603225,0.14768590743629745,0.007280291211648466,0.5715028601144045,0.0452418096723869,0.19136765470618824,17540000,11011000,,,29384103.027326487,2527683.585813,20657034.9237825,14207505.940465873,2741093.549459495,355974.8164103429,20116.512966677852,20116.512966677852,6199384.517730983,5272275.6592667,44447872.715373985,14622081.033779146,8794414.690432426,17496993.126016974,15341027.714588242,9630561.925047385
2022,37506,100166,5305670,Nooksack Valley School District,Whatcom,159,62,0.419,0.3513513513513,0.1959459459459,0.1756756756756,0.2432432432432,0.4335664335664,0.0337837837837,68,0.459,0.2364864864864,0.2702702702702,0.3513513513513,0.1081081081081,0.4755244755244,0.0337837837837,,,,1878,44123000,4564000,28514000,15933000,3062000,390000,23000,29000,11045000,6196000,52734000,18851000,11629000,17386000,0.4723404255319149,0.00425531914893617,0.35319148936170214,0.052659574468085106,0.5430851063829787,0.14148936170212767,0.006914893617021276,0.5159574468085106,0.036702127659574466,0.1851063829787234,19627000,12633000,,,35735762.800806604,3696439.9842005605,23093840.865358192,12904333.53818307,2479951.628313347,315865.81810653344,18627.98414474428,23487.458269460178,8945481.95124785,5018216.946123285,42709918.08212804,15267657.787503235,9418470.766053531,14081136.188718438,15896149.774299825,10231622.769589325
2023,37506,100166,5305670,Nooksack Valley School District,Whatcom,131,51,0.3889999985694885,0.3282442748091,0.267175572519,0.1908396946564,0.1984732824427,0.3953488372093,0.0152671755725,58,0.4429999887943268,0.206106870229,0.3435114503816,0.3129770992366,0.1297709923664,0.4461538461538,0.0076335877862,91329.58490566038,85618.04402515723,12.084905654566843,1912,39432000,4267000,27184000,17952000,3446000,461000,28000,163000,7981000,5951000,39613000,19844000,12438000,2628000,0.47522170057381324,0.004173187271778821,0.35315597287428274,0.0495565988523735,0.5472091810119979,0.16588419405320814,0.003129890453834116,0.6411058946270214,0.048513302034428794,0.1784037558685446,21330000,13296000,71037.27711711107,66594.77020422938,30670695.746349722,3318925.2066766657,21144050.344105568,13963286.92530103,2680341.284792076,358571.483542991,21778.745204346524,126783.40958244585,6207720.195567487,4628761.168252363,30811479.777849246,15434907.851251872,9674429.744702218,2044090.7998936668,16590736.971739693,10341792.722749693
2024,37506,100166,5305670,Nooksack Valley School District,Whatcom,131,58,0.4429999887943268,0.244274809,0.251908397,0.221374046,0.221374046,0.471544715,0.061068702,63,0.47699999809265137,0.181818182,0.28030303,0.356060606,0.121212121,0.508064516,0.060606061,96516.67549668874,91124.60264900663,12.013245059214286,1953,35376430,4116762,27733730,18462749.11,4495616.66,459483.16,59250.98,291717.87,3186925,6464040.8100000005,35444384,19694497,13339774,304995,0.478349465104432,0.0025471217524197657,0.35557819663779927,0.0489047376464595,0.5455934793683138,0.16556291390728478,0.007131940906775344,0.5781966377992868,0.056546102903718795,0.18848700967906265,21989226,13499344,72919.20523464121,68845.44632617407,26727206.944953457,3110250.2405449185,20953079.24133283,13948770.869070882,3396478.2997323493,347143.6067755045,44764.641433612676,220395.44072228402,2407750.131741552,4883640.221172532,26778546.795264453,14879367.335702471,10078317.690533204,230426.4303146496,16613055.468325976,10198874.242231784
2025,37506,100166,5305670,Nooksack Valley School District,Whatcom,142,64,0.45100000500679016,0.30281690141,0.21830985915,0.20422535211,0.24647887324,0.46376811594,0.02816901408,68,0.4790000021457672,0.27464788732,0.21830985915,0.35915492958,0.11971830986,0.49275362319,0.02816901408,101422.75324675324,96034.46753246753,11.823376623376625,2024,37767377,3001291,30843459,19610547.57,5144585.93,546352.13,63358.06,434103.09,3569627,7016956.56,37341696,20563805,14356451,362940,0.4778373112518266,0.0034096444227959084,0.3570384802727716,0.050170482221139796,0.54700438382854355,0.16609839259620068,0.01071602532878714,0.5859717486604968,0.07939600584510473,0.20214320506575742,23202786,14258100,74659.04919364705,70692.63854776803,27801221.78795494,2209302.4024727233,22704405.56056342,14435664.472457564,3787019.0044472096,402179.28664867545,46638.96775554618,319550.81984980224,2627664.3974314723,5165303.526400718,27487870.614747483,15137373.81362907,10568032.784985505,267166.4340290396,17079973.536008496,10495634.906677272
2016,37507,100156,5305310,Mount Baker School District,Whatcom,126,57,0.504,0.2300884955752,0.2477876106194,0.3185840707964,0.1858407079646,0.5135135135135,0.0176991150442,74,0.655,0.1504424778761,0.1858407079646,0.5132743362831,0.1415929203539,0.6607142857142,0.0088495575221,,,,1933,25966000,2144000,16299000,10078000,2109000,89000,11000,23000,7523000,6589000,25182000,14009000,8025000,1319000,0.4725956566701138,0.0062047569803516025,0.11065149948293691,0.060496380558428126,0.7528438469493278,0.05325749741468459,0.01499482936918304,0.5910031023784902,0.027404343329886244,0.19027921406411583,14428000,9621000,,,25641035.631487485,2117167.8500311626,16095018.09125836,9951873.877152078,2082605.8748674078,87886.16541640554,10862.335051465852,22712.15510761042,7428849.690197964,6506538.695828046,24866847.387819372,13833677.430544103,7924567.162546679,1302492.7211712236,14247433.647504484,9500593.230013907
2017,37507,100156,5305310,Mount Baker School District,Whatcom,154,66,0.452,0.2876712328767,0.2054794520547,0.2328767123287,0.2191780821917,0.4782608695652,0.0547945205479,78,0.538,0.1931034482758,0.2068965517241,0.3655172413793,0.1724137931034,0.5735294117647,0.0620689655172,,,,1936,26185000,2100000,16462000,10686000,2100000,98000,17000,17000,7623000,6619000,25891000,14433000,8649000,1051000,0.4626095925734915,0.005673027333677153,0.12068076328004126,0.06807632800412584,0.739040742650851,0.06034038164002063,0.016503352243424446,0.5812274368231047,0.02888086642599278,0.19855595667870035,15140000,9946000,,,25317662.802248683,2030440.7823075135,15916721.9801649,10332042.952256233,2030440.7823075135,94753.90317435062,16436.901571060826,16436.901571060826,7370500.039776273,6399755.970520682,25033401.09272563,13954929.433830637,8362515.393417945,1016187.2677167604,14638511.163874168,9616554.295633584
2018,37507,100156,5305310,Mount Baker School District,Whatcom,154,54,0.378,0.2867132867132,0.3146853146853,0.1818181818181,0.1958041958041,0.3857142857142,0.020979020979,81,0.57,0.1619718309859,0.2605633802816,0.4366197183098,0.1338028169014,0.5744680851063,0.0070422535211,,,,1873,29221000,2075000,19235000,12148000,2417000,115000,20000,20000,7911000,6823000,28495000,14952000,9304000,2282000,0.4681528662420382,0.007961783439490446,0.12473460721868365,0.07218683651804671,0.725583864118896,0.0727176220806794,0.02813163481953291,0.5621019108280255,0.02653927813163482,0.20488322717622082,15669000,10199000,,,27580413.88672618,1958501.0374373507,18155068.653063826,11465961.736283824,2281299.7626438923,108543.43099050377,18877.11843313109,18877.11843313109,7466844.196225003,6439928.953462671,26895174.48760352,14112533.740608802,8781635.495092582,2153879.2132202573,14789278.436436554,9626386.544975199
2019,37507,100156,5305310,Mount Baker School District,Whatcom,170,49,0.287,0.438596491228,0.2573099415204,0.1695906432748,0.1169590643274,0.2916666666666,0.0175438596491,81,0.474,0.2807017543859,0.2397660818713,0.3508771929824,0.1228070175438,0.4764705882352,0.0058479532163,,,,1910,31747000,2163000,22943000,15556000,3295000,145000,26000,20000,6641000,5585000,31283000,16763000,10425000,2077000,0.4689295039164491,0.006266318537859008,0.13263707571801567,0.07571801566579635,0.7180156657963447,0.08720626631853785,0.025587467362924284,0.5514360313315927,0.03185378590078329,0.208355091383812,17462000,11401000,,,29430934.978817288,2005200.8806873653,21269220.437175322,14421130.328235162,3054617.1529657273,134421.69565403048,24103.200600033055,18540.923538486964,6156513.6609545965,5177552.898122485,29000785.552724387,15540075.06378285,9664456.39443633,1925474.9094718716,16188080.341452971,10569253.463114494
2021,37507,100156,5305310,Mount Baker School District,Whatcom,121,21,0.149,0.3191489361702,0.19148936170210001,0.0992907801418,0.0496453900709,0.2258064516129,0.3404255319148,26,0.184,0.177304964539,0.1134751773049,0.1631205673758,0.0212765957446,0.3880597014925,0.5248226950354,,,,1729,34683000,5481000,22209000,14556000,3135000,165000,25000,27000,6993000,6338000,33949000,18743000,11148000,1963000,0.48961937716262977,0.006343713956170703,0.13552479815455595,0.08016147635524798,0.7191464821222606,0.07208765859284891,0.016724336793540944,0.5507497116493656,0.03863898500576701,0.2041522491349481,18603000,12115000,,,30334826.922751654,4793852.503059187,19424679.846823845,12731128.814911427,2741968.1804580465,144314.1147609498,21865.774963780274,23615.036960882695,6116294.572868618,5543411.268817575,29692847.769815065,16393208.805845346,9750386.3718489,1716900.6501560274,16270760.466048177,10596154.54744792
2022,37507,100156,5305310,Mount Baker School District,Whatcom,120,25,0.18,0.5035971223021,0.2949640287769,0.1438848920863,0.0359712230215,0.1838235294117,0.0215827338129,57,0.41,0.3309352517985,0.2446043165467,0.3093525179856,0.1007194244604,0.4160583941605,0.0143884892086,,,,1694,36501000,7607000,21842000,14714000,3040000,154000,27000,21000,7052000,6424000,38414000,19729000,12986000,3095000,0.46989374262101535,0.010625737898465172,0.14049586776859505,0.07969303423848878,0.70838252656434475,0.08795749704840614,0.007674144037780401,0.5484061393152302,0.03659976387249114,0.21133412042502953,20998000,13207000,,,29562610.837709174,6161003.277785641,17690105.63867411,11917050.378511623,2462133.5565227224,124726.50253437474,21867.633561221544,17008.159436505648,5711501.92124942,5202876.962862489,31111973.171139423,15978760.834419996,10517521.830593444,2506678.735999285,17006539.611797407,10696512.460853813
2023,37507,100156,5305310,Mount Baker School District,Whatcom,142,17,0.11999999731779099,0.5774647887323,0.2183098591549,0.0985915492957,0.0211267605633,0.1307692307692,0.0845070422535,38,0.2680000066757202,0.3309859154929,0.3450704225352,0.2112676056338,0.056338028169,0.2835820895522,0.056338028169,100545.39855072464,90314.85507246378,13.502173970574917,1692,36236000,5037000,23644000,15763000,3434000,170000,29000,176000,7555000,6525000,36962000,19696000,13915000,1067000,0.47139451728247916,0.01132300357568534,0.13825983313468415,0.0864123957091776,0.7061978545887961,0.1030989272943981,0.010131108462455305,0.5512514898688915,0.04529201430274136,0.21096543504171633,21685000,13382000,78205.45058948944,70248.007742524,28184807.543739315,3917840.6997961947,18390594.700413186,12260655.737718368,2671007.536847356,132228.09588353249,22556.557533073188,136894.96985589244,5876372.143529928,5075225.444941467,28749499.294394866,15319791.626600327,10823258.554231497,829925.754751348,16866860.348437656,10408684.583020186
2024,37507,100156,5305310,Mount Baker School District,Whatcom,135,34,0.25200000405311584,0.444444444,0.259259259,0.162962963,0.088888889,0.263565891,0.044444444,57,0.421999990940094,0.318518519,0.214814815,0.340740741,0.081481481,0.441860465,0.044444444,109069.33333333333,100135.41085271318,14.510852770287862,1598,33335999,3532968,23725128,15449894.51,4109539.64,162575.57,50414.42,250506.19,5467717,6611519.84,34003074,17994840,13744108,1960046,0.4698195395146235,0.01120099564405725,0.14996888612321096,0.08338518979464841,0.7006845052893591,0.09147479775980087,0.014934660858743,0.5270690728064716,0.04667081518357187,0.22401991288114498,21621796,13154680,82402.84967556394,75653.19192406931,25185643.20904516,2669188.690489637,17924544.841056876,11672532.469965745,3104793.683443172,122827.28651771156,38088.54190063272,189259.65059566018,4130908.7371292147,4995061.937689743,25689624.29398801,13595261.382262887,10383795.617301982,1480832.15473207,16335458.841199264,9938477.530226773
2025,37507,100156,5305310,Mount Baker School District,Whatcom,119,15,0.12600000202655792,0.46218487395,0.27731092437,0.05882352941,0.06722689076,0.14563106796,0.13445378151,30,0.25600001215934753,0.4188034188,0.25641025641,0.24786324786,0.00854700855,0.2752293578,0.06837606838,109373.4344262295,98287.4918032787,14.464754098360656,1572,34434282,2802771,24536970,15558514.8,4505317.26,173405.96,50823.18,372741.81,5741406,6833009.16,33508110,17156715,14039784,2405193,0.4715549936788875,0.010745891276864728,0.15739570164348926,0.08470290771175727,0.6946902654867256,0.0897597977243995,0.01390644753476612,0.565739570164349,0.05246523388116309,0.22060682680151708,20765928,12399069,80511.68362033596,72351.12882223075,25347672.701521862,2063168.38449883,18062089.537602697,11452892.813974861,3316442.2398294024,127647.13719232455,37411.825003074904,274381.7165130044,4226348.617768589,5029896.652242693,24665901.415530946,12629355.723267024,10334928.709478056,1770504.317412266,15286160.062444994,9127169.917920345
2023,37902,106256,5300351,Intergenerational High School,Whatcom,,,,,,,,,,,,,,,,,,73884,74596.3,9.6,69,2614000,820000,1787000,1636000,108000,0,0,0,7000,-2,2208000,936000,1102000,24000,0.36231884057971014,0.08695652173913043,0.18840579710144928,0.08695652173913043,0.5797101449275363,0,0,0.4782608695652174,0,0.2463768115942029,988000,581000,57467.88609564067,58021.92181739267,2033201.4272914934,637806.1095558625,1389950.6314345442,1272500.9697968184,84003.73150247945,0,0,0,5444.686301086631,-1.5556246574533232,1717409.621828469,728032.3396881553,857149.1862567812,18667.49588943988,768478.5807819418,451908.9629901904
2023,38126,100124,5304150,LaCrosse School District,Whitman,,,,,,,,,,,,,,,,,,68576.8,64368.066666666666,12.446666606267293,72,3692000,220000,2609000,2089000,142000,0,1000,0,863000,653000,4407000,1713000,1273000,1241000,0.4782608695652174,0,0.06521739130434782,0.043478260869565216,0.8804347826086957,0,0.05434782608695652,0.5217391304347826,0.03260869565217391,0.17391304347826086,1705000,1039000,53339.88050462254,50066.27582963301,2871683.117658835,171118.71231986556,2029312.36564786,1624849.9547099962,110449.35067918595,0,777.8123287266617,0,671252.039691109,507911.45065851003,3427818.9326983984,1332392.5191087713,990155.0944690403,965265.099949787,1326170.020478958,808147.0095470016
2024,38126,100124,5304150,LaCrosse School District,Whitman,,,,,,,,,,,,,,,,,,70682.64705882352,67211.82352941176,11.57058825562982,77,3114331,76455,2609157,2081339.76,142682.53,0,753.59,0,332480,596218.89,3328875,1691598,1426101,329370,0.5405405405405406,0,0.06756756756756757,0.05405405405405406,0.8648648648648649,0,0.08108108108108109,0.5135135135135135,0.02702702702702703,0.16216216216216217,1882467.125,1133993.625,53401.3673894817,50779.129398254154,2352904.7202355876,57762.431284796585,1971241.2781864626,1572470.6672855278,107797.9181827994,0,569.3439355426049,0,251191.59183270118,450448.66476126737,2514994.617005784,1278017.3073899592,1077431.9667474944,248841.9592214172,1422220.6259067566,856742.2515395969
2025,38126,100124,5304150,LaCrosse School District,Whitman,,,,,,,,,,,,,,,,,,45182.5625,69800.3125,11.162500000000001,77,3137851,78860,2724394,2162794.12,153584.22,0,0,0,318784,588204.08,3177725,1587485,1397478,451379,0.5540540540540541,0,0.05405405405405406,0.04054054054054054,0.8918918918918919,0,0.05405405405405406,0.44594594594594594,0.02702702702702703,0.21621621621621623,1785137.875,1053536.375,33259.66854967545,51381.221647483326,2309826.588925045,58050.214877197504,2005473.7143057014,1592070.2942066863,113056.01030619799,0,0,0,234662.4359550156,432987.2335232598,2339178.5324707385,1168575.2645742819,1028707.8136717755,332267.9170815944,1314070.9767838414,775526.4132601285
2023,38264,100129,5304290,Lamont School District,Whitman,,,,,,,,,,,,,,,,,,66894,65296.166666666664,11.549999992052713,28,1163000,177000,804000,605000,43000,0,1000,1000,182000,129000,1121000,489000,530000,42000,0.42857142857142855,0,0.25,0,0.75,0,0,0.6428571428571429,0.07142857142857142,0.21428571428571427,584000,315000,52030.9779178413,50788.16345192422,904595.7383091075,137672.7821846191,625361.112296236,470576.45887963026,33445.930135246446,0,777.8123287266617,777.8123287266617,141561.84382825243,100337.79040573936,871927.6205025878,380350.2287473376,412240.5342251307,32668.11780651979,454242.3999763704,245010.88354889842
2024,38264,100129,5304290,Lamont School District,Whitman,,,,,,,,,,,,,,,,,,71325.66666666667,72281.83333333333,13.96666669845581,24,977095,94881,755842,599998.03,43028.28,0,727.26,2879.19,126371,96570.79,1181363,479043,619550,1691,0.37037037037037035,0,0.25925925925925924,0,0.7407407407407407,0,0,0.7777777777777778,0.07407407407407407,0.37037037037037035,618359,343679.40625,53887.174412080836,54609.5668178116,738203.9473705882,71683.43787499555,571045.3415363707,453303.8385833277,32508.247554809852,0,549.4513867789047,2175.2536071005625,95474.41245034372,72960.08922233367,892530.234908131,361921.23955219163,468075.5255051432,1277.56551308078,467175.7144311756,259652.84268544
2025,38264,100129,5304290,Lamont School District,Whitman,,,,,,,,,,,,,,,,,,77298.33333333333,77579.5,14.966666666666667,30,980857,67786,802579,623198.39,74073.53,0,974.87,9727.36,110491,82970.44,1113086,403660,624086,60662,0.3793103448275862,0,0.20689655172413793,0,0.7931034482758621,0,0.034482758620689655,0.5172413793103449,0.06896551724137931,0.4482758620689655,635615.875,307515.9375,56900.644935952805,57107.616599867404,722025.863730704,49898.45125115026,590792.333323945,458747.1525567275,54526.81122511458,0,717.6187291064358,7160.478546637788,81334.34303825043,61075.98111153465,819361.9259041372,297141.1328598725,459400.5376851468,44654.35119047115,467887.87881191866,226367.81955411914
2017,38265,100264,5308790,Tekoa School District,Whitman,11,7,0.35,0.5,0.15,0.25,0.1,0.35,0,11,0.55,0.15,0.3,0.35,0.2,0.55,0,,,,191,3593000,164000,2947000,2027000,218000,2000,2000,1000,482000,356000,3650000,1827000,1358000,178000,0.5162790697674419,0.009302325581395349,0.08837209302325581,0.013953488372093023,0.8465116279069768,0.009302325581395349,0,0.5209302325581395,0,0.2186046511627907,1862000,1234000,,,3473987.490871855,158567.75633258675,2849385.2311715437,1959858.7932082524,210779.09073477995,1933.7531260071557,1933.7531260071557,966.8765630035779,466034.50336772454,344208.0564292737,3529099.4549630587,1766483.4806075366,1313018.3725588587,172104.02821463684,1800324.160312662,1193125.678746415
2019,38265,100264,5308790,Tekoa School District,Whitman,15,5,0.227,0.3636363636363,0.4090909090909,0.0454545454545,0.1818181818181,0.2272727272727,0,15,0.682,0.090909090909,0.2272727272727,0.5454545454545,0.1363636363636,0.68181818181810006,0,,,,218,4706000,166000,4107000,2468000,299000,2000,5000,2000,433000,293000,4724000,2133000,1603000,653000,0.536697247706422,0.0045871559633027525,0.0963302752293578,0.0045871559633027525,0.8623853211009175,0.0045871559633027525,0.04128440366972477,0.591743119266055,0,0.22477064220183487,2176000,1408000,,,4362679.308605983,153889.6653694418,3807378.6486282987,2287949.9646492912,277186.8069003801,1854.0923538486966,4635.230884621741,1854.0923538486966,401410.99460824276,271624.529838834,4379366.139790621,1977389.495379635,1486055.02160973,605361.1535315993,2017252.480987382,1305281.0171094823
2021,38265,100264,5308790,Tekoa School District,Whitman,20,3,0.3,0.4,0.3,0.2,0.1,0.3,0,2,0.2,0.6,0.2,0.1,0.1,0.2,0,,,,190,4153000,238000,3532000,2581000,294000,1000,3000,3000,383000,311000,4107000,2182000,1652000,12000,0.5210526315789473,0.015789473684210527,0.12105263157894737,0.010526315789473684,0.8157894736842105,0.005263157894736842,0.005263157894736842,0.6105263157894737,0.015789473684210527,0.20526315789473684,2225000,1433000,,,3632342.5369831794,208162.1776551882,3089196.6868828773,2257422.6072606756,257141.513574056,874.6309985512111,2623.8929956536326,2623.8929956536326,334983.67244511377,272010.2405494266,3592109.511049824,1908444.8388387426,1444890.4096066004,10495.57198261453,1946053.9717764445,1253346.2209238852
